"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-167.4696055022306,-0.9803921568627451
0.41491487336836885,1.4043199829738846,0.05026414208074424,0.05398714835586783,-162.51930736152667,-0.9514123700129234
0.4017280329006745,1.5989023464703223,0.051432486529471785,0.06674528121948242,-161.50449442694014,-0.945471503079083
0.4280980949354778,1.259350167648705,0.05597469106398881,0.053995947231816395,-159.14725019396195,-0.9316718422338142
0.4742863328742388,1.461200411134822,0.051432486529471785,0.06674528121948242,-148.9707918581692,-0.8720973307448096
0.44227648432205835,1.7766029250385973,0.05665705895026591,0.06556510925292969,-155.37681893864794,-0.9095991728702336
0.4076992413013105,1.4369794657701518,0.06431837135792637,0.06556510925292969,-163.66414037205504,-0.9581143939477959
0.43850133985059414,1.8589768018138122,0.05000000000000001,0.05000000000000001,-157.47829961431125,-0.9219015555386605
0.49509706733263126,1.7541928169605494,0.05968957352241523,0.08248711510594567,-147.2301029814109,-0.8619070773122884
0.5201598928429922,1.6038295730844427,0.051521407972363195,0.06556510925292969,-144.02203555125314,-0.8431265700209424
0.5201598928429922,1.6038295730844427,0.051521407972363195,0.06556510925292969,-156.15301346875765,-0.9141431319202189
0.5201598928429922,1.6038295730844427,0.051521407972363195,0.06556510925292969,-166.9078542218869,-0.9771035807196
0.5201598928429922,1.6038295730844427,0.051521407972363195,0.06556510925292969,-168.79211573394434,-0.9881343298657478
0.5201598928429922,1.6038295730844427,0.051521407972363195,0.06556510925292969,-171.2581372878007,-1.0025707894418292
0.5201598928429922,1.6038295730844427,0.051521407972363195,0.06556510925292969,-181.1922441249391,-1.0607265389544613
0.5201598928429922,1.6038295730844427,0.051521407972363195,0.06556510925292969,-251.8020064702743,-1.4740866647737523
0.5201598928429922,1.6038295730844427,0.051521407972363195,0.06556510925292969,-393.2725017752891,-2.302276135983063
0.5201598928429922,1.6038295730844427,0.051521407972363195,0.06556510925292969,-393.2725017752891,-2.302276135983063
0.5201598928429922,1.6038295730844427,0.051521407972363195,0.06556510925292969,-393.2725017752891,-2.302276135983063
0.5201598928429922,1.6038295730844427,0.051521407972363195,0.06556510925292969,-393.2725017752891,-2.302276135983063
