"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-168.72335154894924,-0.9803921568627451
0.4,1.25,0.05,0.05,-167.06944186049517,-0.9707818683529814
0.4,1.25,0.05,0.05,-165.7792461058948,-0.9632849938124064
0.4,1.25,0.05,0.05,-165.66936716803764,-0.9626465258831565
0.4,1.25,0.05,0.05,-165.56195972499086,-0.9620224189425045
0.4,1.25,0.05,0.05,-166.7116966268626,-0.9687031364051594
0.4,1.25,0.05,0.05,-167.0624338292958,-0.9707411471442108
0.4,1.25,0.05,0.05,-165.69871718884198,-0.96281706854922
0.4,1.25,0.05,0.05,-164.94236066400168,-0.9584221463411328
0.4,1.25,0.05,0.05,-168.29535469689222,-0.9779052174256933
0.4,1.25,0.05,0.05,-161.67464734245718,-0.9394346115280353
0.4,1.25,0.05,0.05,-160.81034745910353,-0.9344124683626805
0.4,1.25,0.05,0.05,-162.33791070254563,-0.9432886020408808
0.4,1.25,0.05,0.05,-160.27731612572637,-0.9313152104324204
0.4,1.25,0.05,0.05,-160.48740286357184,-0.9325359507043135
0.4,1.25,0.05,0.05,-160.23543934292846,-0.9310718791505747
0.4,1.25,0.05,0.05,-162.37218450016587,-0.9434877550452772
0.4,1.25,0.05,0.05,-159.55586067188887,-0.927123086094119
0.4,1.25,0.05,0.05,-160.19231893150706,-0.9308213215794374
0.4,1.25,0.05,0.05,-160.8383413378442,-0.9345751309633554
