"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-170.34122615558255,-0.9803921568627451
0.4,1.25,0.05,0.05,-169.85150868946863,-0.9775736074505302
0.4,1.25,0.05,0.05,-166.92436582366992,-0.9607265530268131
0.4,1.25,0.05,0.05,-167.05709237983828,-0.9614904554455735
0.4,1.25,0.05,0.05,-166.4912746471349,-0.9582339139736366
0.4,1.25,0.05,0.05,-168.7994388297705,-0.9715184611879475
0.4,1.25,0.05,0.05,-167.28983398627184,-0.9628299905109998
0.4,1.25,0.05,0.05,-168.70169017755316,-0.9709558727051673
0.4,1.25,0.05,0.05,-167.66747577978902,-0.9650034928440736
0.4,1.25,0.05,0.05,-169.23792981680955,-0.9740421786358625
0.4,1.25,0.05,0.05,-166.5012991266251,-0.9582916094669157
0.4,1.25,0.05,0.05,-167.4388147118026,-0.9636874431554974
0.4,1.25,0.05,0.05,-167.72398733263216,-0.9653287428403895
0.4,1.25,0.05,0.05,-167.29469164301508,-0.9628579485613161
0.4,1.25,0.05,0.05,-167.62802105308543,-0.964776412732674
0.4,1.25,0.05,0.05,-170.19366960122863,-0.9795429009788515
0.4,1.25,0.05,0.05,-168.65850303023615,-0.9707073107952735
0.4,1.25,0.05,0.05,-168.02387504196787,-0.967054734632322
0.4,1.25,0.05,0.05,-167.53734178839107,-0.9642545118288068
0.4,1.25,0.05,0.05,-168.010887737128,-0.9669799867155016
