"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-162.80365924147802,-0.9803921568627451
0.4,1.25,0.05,0.05,-160.77954597707276,-0.9682030895022788
0.4,1.25,0.05,0.05,-159.4871555240199,-0.9604204053188848
0.4,1.25,0.05,0.05,-158.57423257306553,-0.9549228476773326
0.4,1.25,0.05,0.05,-154.4166495115362,-0.9298861756269646
0.4,1.25,0.05,0.05,-158.90097508710957,-0.9568904680586857
0.4,1.25,0.05,0.05,-157.19613170162648,-0.9466240213977551
0.4,1.25,0.05,0.05,-157.73513428448905,-0.9498698569473322
0.4,1.25,0.05,0.05,-191.00577058603278,-1.1502232828828356
0.4,1.25,0.05,0.05,-191.38123210939256,-1.1524842857031694
0.4,1.25,0.05,0.05,-190.7253629755864,-1.1485346880239296
0.4,1.25,0.05,0.05,-190.5055381815933,-1.1472109186140838
0.4,1.25,0.05,0.05,-190.77173279587225,-1.1488139238122108
0.4,1.25,0.05,0.05,-190.64203128302157,-1.1480328704469211
0.4,1.25,0.05,0.05,-190.75746110306295,-1.148727980684393
0.4,1.25,0.05,0.05,-189.674029665065,-1.142203632956212
