"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-167.23043665597945,-0.9803921568627451
0.4179878093139897,1.2996291651150285,0.05249715884735681,0.05290560532260826,-162.1706549462457,-0.950729073976313
0.4759102615978834,1.339150461543005,0.0507432874402227,0.05501604348899916,-151.32702817389958,-0.8871580706820696
0.46927524586641317,1.053639435463184,0.05000000000000001,0.05000000000000001,-154.15077488436665,-0.9037123486189498
0.530467432241652,1.452464152902149,0.05234579543440151,0.06961466434524967,-140.6034973064469,-0.8242911323031809
0.506867743619454,1.7769841264931465,0.05269262509629253,0.06556510925292969,-143.4914624382774,-0.8412218921645823
0.6110582285041596,1.5321083614465936,0.0521558863471754,0.06961125083482704,-137.54764975950312,-0.8063761580466997
0.5334830364639306,1.5361958583958746,0.05009708699134559,0.03924549508545261,-148.0620931110554,-0.8680173162100627
0.5025581665103124,1.5479437096135769,0.04108800089849515,0.07478361129760745,-143.57023773118755,-0.8416837140725316
0.5330835829586813,1.5935885244411374,0.05027155249964714,0.09863283563494749,-142.5443601973597,-0.8356694841980051
0.6000321352610978,1.6587236154348313,0.06492633810072326,0.06586934450200496,-195.04831437128877,-1.1434750840978158
0.5484799512110106,1.877823219930204,0.03503953640840053,0.06556510925292969,-301.83889639605604,-1.769537248004424
