"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-168.10163880563914,-0.9803921568627451
0.4,1.25,0.05,0.05,-169.14886871541407,-0.9864997474684648
0.4,1.25,0.05,0.05,-168.13469437026293,-0.980584941516887
0.4,1.25,0.05,0.05,-170.0149356573849,-0.991550770428497
0.4,1.25,0.05,0.05,-168.79251086832107,-0.9844214189000539
0.4,1.25,0.05,0.05,-170.32640572416267,-0.9933673072138373
0.4,1.25,0.05,0.05,-169.55151010747875,-0.9888480081137101
0.4,1.25,0.05,0.05,-167.25309154588592,-0.9754433111281042
0.4,1.25,0.05,0.05,-172.95926400153581,-1.0087225031750868
0.4,1.25,0.05,0.05,-170.50455497455255,-0.994406298440063
0.4,1.25,0.05,0.05,-169.66185277016513,-0.9894915418819332
0.4,1.25,0.05,0.05,-167.8593132563521,-0.978978880528163
0.4,1.25,0.05,0.05,-170.2632427728384,-0.9929989320895816
0.4,1.25,0.05,0.05,-168.61466192063472,-0.9833841790809966
0.4,1.25,0.05,0.05,-169.40131384390284,-0.9879720425975728
0.4,1.25,0.05,0.05,-168.41267205148304,-0.9822061460475947
0.4,1.25,0.05,0.05,-170.00529776826556,-0.9914945609175817
0.4,1.25,0.05,0.05,-170.2437124161471,-0.9928850283307787
0.4,1.25,0.05,0.05,-171.05792710037156,-0.9976336417059231
0.4,1.25,0.05,0.05,-170.93301092884462,-0.996905113205544
