"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-160.56148457831057,-0.9803921568627451
0.4165743321823808,1.3343976602962984,0.05223914107482798,0.056164330365538084,-155.16820655772247,-0.9474606759098151
0.45867435010451957,1.5250705102722244,0.0506342202510776,0.06556510925292969,-155.2448153292612,-0.9479284508494945
0.47601044170240664,1.4016579400588556,0.056791986201195896,0.06640452100038054,-146.72414255194354,-0.8959010248200482
0.40335625925844565,1.4135578081957583,0.061784394170287985,0.06162978472697516,-158.87930819041674,-0.9701207487384234
0.45168721238004444,1.0284527480603831,0.05472017196489237,0.06556510925292969,-149.90887378457774,-0.9153470677511445
0.5479454316474909,1.446788928466594,0.057091944878513656,0.06556510925292969,-146.22122644373474,-0.8928302073737423
0.5207773547550093,1.4410734186004615,0.05472017196489237,0.044322013854980455,-143.30181881763394,-0.8750042365512158
0.4436162799798776,0.7274719707709676,0.052757003114654866,0.06556510925292969,-170.87030871855848,-1.0433380766773257
0.5799803630599701,1.2332119589672326,0.051769742048510536,0.051403045654296875,-157.23266186165182,-0.9600662879809894
0.4442858250236265,1.013443453373913,0.06595443589762154,0.07217771211854473,-173.3431995934217,-1.058437605838137
0.5786448067825225,1.484450424405244,0.06484787733678687,0.0741952418963033,-171.05459021816122,-1.0444633037972664
0.5112064156854326,0.8998670702977651,0.051769742048510536,0.051403045654296875,-151.37380889670484,-0.9242919955961644
0.5217469359979798,1.7976090055839444,0.05493360073930835,0.05741026835496633,-184.77894045372597,-1.1282645053389881
0.5213337570241557,0.8403099906175069,0.05275700311465487,0.03488063812255856,-151.8762046016471,-0.9273596354480286
0.4527453072295876,1.3624833034782955,0.051776377409480726,0.08561527335142896,-182.3035920607776,-1.1131499705156271
