"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-161.4917423520286,-0.9803921568627452
0.4,1.25,0.05,0.05,-159.9075463453276,-0.970774740409851
0.4,1.25,0.05,0.05,-158.53675946343571,-0.9624528987592258
0.4,1.25,0.05,0.05,-159.12362402179582,-0.9660156655098796
0.4,1.25,0.05,0.05,-158.18809099863194,-0.9603361847820253
0.4,1.25,0.05,0.05,-157.72939985822075,-0.9575515396358897
0.4,1.25,0.05,0.05,-155.9536572295897,-0.9467712723580636
0.4,1.25,0.05,0.05,-159.18191673286822,-0.9663695518195156
0.4,1.25,0.05,0.05,-188.86167410804526,-1.1465509092339634
0.4,1.25,0.05,0.05,-189.76118459757808,-1.1520117025606673
0.4,1.25,0.05,0.05,-189.53671719718488,-1.1506489946251919
0.4,1.25,0.05,0.05,-189.6685605727164,-1.1514493959919914
0.4,1.25,0.05,0.05,-189.20335045489554,-1.1486251751113314
0.4,1.25,0.05,0.05,-189.48847389275926,-1.1503561167566942
0.4,1.25,0.05,0.05,-188.16554258795668,-1.1423247991400363
0.4,1.25,0.05,0.05,-189.56194488988072,-1.1508021481653947
