"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-170.40596170282086,-0.9803921568627452
0.4086804873836833,1.4015793518274844,0.052551855857412434,0.05295748125626101,-166.26082919173206,-0.95654407453969
0.41337164947629285,1.2932290393174684,0.052096507708126155,0.06556510925292969,-161.92352653640418,-0.9315903847583482
0.44010887713336416,1.6581261711412967,0.052802406353703105,0.06556510925292969,-158.86699486659998,-0.9140053211471083
0.4,1.25,0.05000000000000001,0.08773790163017935,-165.3332765308648,-0.9512076101067302
0.45813383140858593,1.2256409129400068,0.05691091962086317,0.06912872773968273,-155.2328376079372,-0.8930970193623836
0.4509686939396894,1.961376830687197,0.05560799800503788,0.067401751263019,-156.86731843874128,-0.9025006351223614
0.517091415135078,1.5582020997189827,0.05354809026841388,0.06921663639288382,-145.7393367675543,-0.8384783095938086
0.4836593907931718,1.1058580897395551,0.05271483075726008,0.05530186929399206,-152.78997138058617,-0.8790425410705001
0.5153807298329691,1.3469839313976015,0.053909214243117246,0.06556510925292969,-145.60122705839208,-0.8376837266209115
0.5153807298329691,1.3469839313976015,0.053909214243117246,0.06556510925292969,-150.39191680319394,-0.8652458764707942
0.5153807298329691,1.3469839313976015,0.053909214243117246,0.06556510925292969,-149.84115305363508,-0.8620771818138931
0.5153807298329691,1.3469839313976015,0.053909214243117246,0.06556510925292969,-151.3730531476127,-0.870890622507078
0.5153807298329691,1.3469839313976015,0.053909214243117246,0.06556510925292969,-150.82539545067664,-0.8677397978213902
0.5153807298329691,1.3469839313976015,0.053909214243117246,0.06556510925292969,-150.14730689332674,-0.863838568682215
0.5153807298329691,1.3469839313976015,0.053909214243117246,0.06556510925292969,-148.45442754780527,-0.8540989702768577
0.5153807298329691,1.3469839313976015,0.053909214243117246,0.06556510925292969,-151.86420160706245,-0.8737163340766034
0.5153807298329691,1.3469839313976015,0.053909214243117246,0.06556510925292969,-151.83188079792302,-0.8735303836118009
0.5153807298329691,1.3469839313976015,0.053909214243117246,0.06556510925292969,-150.0104698656752,-0.8630513077945241
0.5153807298329691,1.3469839313976015,0.053909214243117246,0.06556510925292969,-150.19423456893253,-0.8641085564493328
