"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-166.87374599651002,-0.9803921568627451
0.4,1.25,0.05,0.05,-166.67517053297908,-0.9792255154247612
0.4,1.25,0.05,0.05,-165.92051596838868,-0.9747918796131665
0.4,1.25,0.05,0.05,-165.90911053889118,-0.9747248721066337
0.4,1.25,0.05,0.05,-165.23393433761123,-0.9707581759179529
0.4,1.25,0.05,0.05,-166.1046710727237,-0.9758738006718576
0.4,1.25,0.05,0.05,-166.6273907568656,-0.9789448066920688
0.4,1.25,0.05,0.05,-167.36978286791745,-0.9833063999351859
0.4,1.25,0.05,0.05,-165.59481262446357,-0.9728783550983227
0.4,1.25,0.05,0.05,-167.14744602547935,-0.9820001591289629
0.4,1.25,0.05,0.05,-167.6977085937731,-0.985232981062388
0.4,1.25,0.05,0.05,-159.86525869242783,-0.9392169201988663
0.4,1.25,0.05,0.05,-157.89134999965455,-0.9276201013631544
0.4,1.25,0.05,0.05,-159.1538685458912,-0.9350374651505656
0.4,1.25,0.05,0.05,-161.24291471556342,-0.9473107228031722
0.4,1.25,0.05,0.05,-159.47433762747835,-0.9369202380950383
0.4,1.25,0.05,0.05,-161.1149394311135,-0.9465588611822938
0.4,1.25,0.05,0.05,-161.5281684466638,-0.9489866036855521
0.4,1.25,0.05,0.05,-161.22604528510243,-0.9472116139995919
0.4,1.25,0.05,0.05,-162.367913617861,-0.9539201513487195
