"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-168.2744871290188,-0.9803921568627452
0.4,1.25,0.05,0.05,-167.55001493849056,-0.9761712742703977
0.4,1.25,0.05,0.05,-167.3886991747016,-0.9752314246693363
0.4,1.25,0.05,0.05,-166.22515208880492,-0.9684524265180658
0.4,1.25,0.05,0.05,-167.68260724783488,-0.9769437767593925
0.4,1.25,0.05,0.05,-168.50615795503316,-0.9817419055066037
0.4,1.25,0.05,0.05,-166.8956852503325,-0.9723590523155582
0.4,1.25,0.05,0.05,-168.74107586529357,-0.9831105721455893
0.4,1.25,0.05,0.05,-168.57953024835024,-0.982169383385909
0.4,1.25,0.05,0.05,-167.51661591650156,-0.9759766866073267
0.4,1.25,0.05,0.05,-163.8346607341649,-0.9545250688114851
0.4,1.25,0.05,0.05,-161.63274161279304,-0.9416963609457232
0.4,1.25,0.05,0.05,-160.81821786720627,-0.9369508246176911
0.4,1.25,0.05,0.05,-160.66861393668438,-0.9360792098968745
0.4,1.25,0.05,0.05,-160.5850924947352,-0.9355926015701229
0.4,1.25,0.05,0.05,-162.2012607936718,-0.9450086381391888
0.4,1.25,0.05,0.05,-161.61488708471768,-0.9415923378131128
0.4,1.25,0.05,0.05,-161.81752389066048,-0.9427729299434321
0.4,1.25,0.05,0.05,-162.88895542408642,-0.949015249203516
0.4,1.25,0.05,0.05,-163.2300351089625,-0.9510024301102767
