"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-167.53379753701495,-0.9803921568627451
0.4,1.25,0.05,0.05,-167.22511600611193,-0.9785857813354498
0.4,1.25,0.05,0.05,-166.87101474479786,-0.9765136137822084
0.4,1.25,0.05,0.05,-166.3014501645027,-0.9731805749831277
0.4,1.25,0.05,0.05,-166.30120947231637,-0.9731791664749033
0.4,1.25,0.05,0.05,-166.5482045959074,-0.9746245589002644
0.4,1.25,0.05,0.05,-166.6169082887361,-0.9750266065025215
0.4,1.25,0.05,0.05,-166.83885791734946,-0.9763254350273333
0.4,1.25,0.05,0.05,-168.78192080354,-0.9876960578026657
0.4,1.25,0.05,0.05,-166.62847903675268,-0.97509431744068
0.4,1.25,0.05,0.05,-167.48294380638032,-0.9800945655743342
0.4,1.25,0.05,0.05,-167.06502302195616,-0.9776489321244696
0.4,1.25,0.05,0.05,-168.06882881103195,-0.9835231099744994
0.4,1.25,0.05,0.05,-167.3955592812548,-0.9795831994838873
0.4,1.25,0.05,0.05,-168.22774129798074,-0.9844530510259325
0.4,1.25,0.05,0.05,-167.07106509037484,-0.9776842897452959
0.4,1.25,0.05,0.05,-168.49027555656565,-0.9859893770199013
0.4,1.25,0.05,0.05,-168.58762093292938,-0.9865590330827192
0.4,1.25,0.05,0.05,-170.26685975261614,-0.9963857820284453
0.4,1.25,0.05,0.05,-166.89542827661387,-0.9766564794932805
