"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-168.48523159964415,-0.9803921568627452
0.41384099815379766,1.3408005770157376,0.052528178119511076,0.05653685884459739,-164.26485046478217,-0.9558343453305033
0.4618964554123401,1.35736344662371,0.05744688525553882,0.06556510925292969,-154.19341025256537,-0.8972300338509548
0.49080927166767163,1.5090739931941346,0.051702970283901695,0.06556510925292969,-150.47747565552913,-0.8756075266450654
0.47637142946714417,1.3842206972615558,0.04417935283886537,0.07083284663035545,-150.58839268308378,-0.8762529374199131
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-146.86074888429732,-0.8545622959956708
0.4763714294671442,1.019808382024139,0.04417935283886537,0.07083284663035545,-151.77432109916043,-0.8831536901249629
0.4763714294671442,2.0428237556000766,0.04417935283886537,0.07083284663035545,-150.6891969904172,-0.8768395036806432
0.4631475253038872,1.1349513468156953,0.0662697471470568,0.0735519947397212,-153.13065931975268,-0.8910460338093136
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-145.43308478905288,-0.8462549169552448
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-150.7246884870148,-0.8770460237688981
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-148.24918963211633,-0.8626414398262999
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-149.29553385053708,-0.8687299714761004
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-147.28967366768734,-0.8570581497243753
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-146.15986899673482,-0.8504839732955429
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-146.7742147997686,-0.8540587661790346
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-147.33151820338057,-0.8573016372645693
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-149.1345353798068,-0.8677931437406824
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-145.26713521441843,-0.8452892794340113
0.5092458267432727,1.77417071446113,0.042948875012657484,0.06336643342852574,-148.84903243513406,-0.866131841767442
