"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-165.14696053401718,-0.9803921568627452
0.4,1.25,0.05,0.05,-162.4667892909784,-0.9644813653033506
0.4,1.25,0.05,0.05,-159.6836235591379,-0.9479591486914165
0.4,1.25,0.05,0.05,-160.8077007155881,-0.9546322138470138
0.4,1.25,0.05,0.05,-159.93363831461406,-0.9494433570872366
0.4,1.25,0.05,0.05,-161.16857724161744,-0.9567745512813267
0.4,1.25,0.05,0.05,-160.40613517988032,-0.95224832679029
0.4,1.25,0.05,0.05,-161.70609873270917,-0.9599655385832271
0.4,1.25,0.05,0.05,-189.89799337476973,-1.1273262475227288
0.4,1.25,0.05,0.05,-189.68976965963543,-1.1260901309358393
0.4,1.25,0.05,0.05,-188.06246152273914,-1.116429643518734
0.4,1.25,0.05,0.05,-188.9172322401032,-1.1215039755228466
0.4,1.25,0.05,0.05,-188.78724925363565,-1.1207323337073005
0.4,1.25,0.05,0.05,-186.97638500043706,-1.1099821684893745
0.4,1.25,0.05,0.05,-186.87077166011198,-1.109355196668761
0.4,1.25,0.05,0.05,-186.11626444987797,-1.104876077290373
