"x","y","z"
-0.021483514457941055,-0.001805326552130282,1.009533405303955
-0.021364212036132812,-0.0018473052186891437,1.0095949172973633
-0.021228045225143433,-0.0018591403495520353,1.0096617937088013
-0.02108953520655632,-0.0018764009000733495,1.0097382068634033
-0.020935554057359695,-0.0018803727580234408,1.009818196296692
-0.020734813064336777,-0.001747818780131638,1.0099072456359863
-0.02061140537261963,-0.0016568342689424753,1.009952187538147
-0.020331095904111862,-0.0014322517672553658,1.0100297927856445
-0.020062029361724854,-0.001215295516885817,1.010130524635315
-0.019908729940652847,-0.001242812373675406,1.0102109909057617
-0.019874008372426033,-0.001324939075857401,1.0102498531341553
-0.02016078308224678,-0.0015917443670332432,1.0103400945663452
-0.02073727175593376,-0.0021810291800647974,1.0104269981384277
-0.021530669182538986,-0.0033106873743236065,1.010411262512207
-0.022888772189617157,-0.0043541803024709225,1.0105595588684082
-0.02361990697681904,-0.005403469316661358,1.0104634761810303
-0.02557579055428505,-0.007289329543709755,1.0105342864990234
-0.0280055720359087,-0.009845679625868797,1.010518193244934
-0.03108486533164978,-0.013151279650628567,1.0104542970657349
-0.034857675433158875,-0.01692313514649868,1.0104697942733765
-0.03681095689535141,-0.018956566229462624,1.010438084602356
-0.04162565618753433,-0.02364540286362171,1.0105421543121338
-0.04690860956907272,-0.028926050290465355,1.0105637311935425
-0.05303571745753288,-0.03489438071846962,1.0106971263885498
-0.05643396079540253,-0.03813554719090462,1.0107442140579224
-0.06376104056835175,-0.04523357376456261,1.010895848274231
-0.07163863629102707,-0.05279213935136795,1.011122465133667
-0.0802810862660408,-0.06120256707072258,1.0112724304199219
-0.089759461581707,-0.07000964879989624,1.0116281509399414
-0.09989959001541138,-0.07949913293123245,1.0119038820266724
-0.10523767024278641,-0.08458565175533295,1.012022852897644
-0.11627860367298126,-0.09496477246284485,1.0122959613800049
-0.12806475162506104,-0.10585925728082657,1.0125759840011597
-0.14027820527553558,-0.11708878725767136,1.0128356218338013
-0.1467883437871933,-0.12294693291187286,1.0130265951156616
-0.15984496474266052,-0.13481223583221436,1.0132648944854736
-0.1733468621969223,-0.14709535241127014,1.0134499073028564
-0.1873180866241455,-0.1595688909292221,1.0136146545410156
-0.20164616405963898,-0.17230121791362762,1.0137286186218262
-0.20901496708393097,-0.17885935306549072,1.013803243637085
-0.2238609939813614,-0.19185268878936768,1.0138466358184814
-0.23904921114444733,-0.20480266213417053,1.013932228088379
-0.2544347941875458,-0.21795403957366943,1.0140483379364014
-0.27005693316459656,-0.23123079538345337,1.014034390449524
-0.28584998846054077,-0.24410311877727509,1.014114499092102
-0.2937522232532501,-0.2506381571292877,1.0140973329544067
-0.30952855944633484,-0.26324763894081116,1.0141360759735107
-0.32541847229003906,-0.2759573459625244,1.0140877962112427
-0.34141790866851807,-0.28813913464546204,1.0141949653625488
-0.3494153320789337,-0.2942471504211426,1.0141959190368652
-0.36529937386512756,-0.3060019314289093,1.0142195224761963
-0.3811899721622467,-0.3175618052482605,1.0142208337783813
