"x","y","z"
-0.028294289484620094,-0.00221312721259892,1.0100680589675903
-0.028279190883040428,-0.0022232935298234224,1.0100427865982056
-0.028266556560993195,-0.0021877705585211515,1.009992241859436
-0.02822115086019039,-0.0021530366502702236,1.009909987449646
-0.02814505249261856,-0.0021330788731575012,1.0097944736480713
-0.028022676706314087,-0.001991632394492626,1.0096830129623413
-0.027912693098187447,-0.0019280215492472053,1.009608268737793
-0.027702905237674713,-0.00168689526617527,1.0094845294952393
-0.027599038556218147,-0.0013581584207713604,1.0094345808029175
-0.027556750923395157,-0.0013061542995274067,1.0094120502471924
-0.02761554718017578,-0.001456517493352294,1.0094006061553955
-0.027902601286768913,-0.0020007863640785217,1.009313941001892
-0.028339190408587456,-0.002565983450040221,1.0092307329177856
-0.029275882989168167,-0.0033249647822231054,1.0094269514083862
-0.0303927194327116,-0.004885596223175526,1.0092341899871826
-0.031163839623332024,-0.005682332906872034,1.0093493461608887
-0.03311620652675629,-0.007745753042399883,1.0093300342559814
-0.035536762326955795,-0.010132800787687302,1.009417176246643
-0.03855263441801071,-0.013080919161438942,1.009576678276062
-0.040305767208337784,-0.01496391836553812,1.0096338987350464
-0.0441235713660717,-0.018734171986579895,1.0097613334655762
-0.04874753952026367,-0.023812327533960342,1.0097062587738037
-0.05392039939761162,-0.02912960760295391,1.0098384618759155
-0.059860505163669586,-0.03496329113841057,1.0099575519561768
-0.06311759352684021,-0.03843032196164131,1.0099997520446777
-0.07013539224863052,-0.04527148976922035,1.0101346969604492
-0.07789520919322968,-0.05273972451686859,1.0102959871292114
-0.08627229183912277,-0.06157206371426582,1.0102449655532837
-0.09070178866386414,-0.06593647599220276,1.0101847648620605
-0.10018381476402283,-0.07513590902090073,1.0102554559707642
-0.11045122146606445,-0.08505174517631531,1.0104143619537354
-0.12126024067401886,-0.09549697488546371,1.0103901624679565
-0.1267065703868866,-0.10092368721961975,1.0103474855422974
-0.1385098546743393,-0.11233208328485489,1.010279655456543
-0.15079475939273834,-0.12394768744707108,1.0103340148925781
-0.16352084279060364,-0.1360957771539688,1.0103342533111572
-0.17685984075069427,-0.14851543307304382,1.010383129119873
-0.1835518479347229,-0.15495875477790833,1.010325312614441
-0.19758115708827972,-0.16747616231441498,1.0104923248291016
-0.21183787286281586,-0.1804012805223465,1.0105879306793213
-0.22649332880973816,-0.19353067874908447,1.010647177696228
-0.23406368494033813,-0.20012906193733215,1.0106980800628662
-0.24930161237716675,-0.21298401057720184,1.0109045505523682
-0.2644512951374054,-0.2264336347579956,1.0109065771102905
-0.28015607595443726,-0.23908618092536926,1.0111173391342163
-0.2960318326950073,-0.25216662883758545,1.0113259553909302
-0.30384695529937744,-0.25838181376457214,1.01138436794281
-0.31986090540885925,-0.2707616686820984,1.011644959449768
-0.33558663725852966,-0.2832642197608948,1.0117621421813965
-0.3518284559249878,-0.29516148567199707,1.0120857954025269
-0.36788851022720337,-0.30665260553359985,1.0123693943023682
-0.376139760017395,-0.3123362958431244,1.012485146522522
-0.39206185936927795,-0.32354018092155457,1.012656807899475
-0.4081108868122101,-0.3340872824192047,1.0128787755966187
-0.42408716678619385,-0.3442954123020172,1.013079047203064
-0.43191975355148315,-0.3492397367954254,1.0130900144577026
-0.4478631019592285,-0.35851073265075684,1.0133411884307861
-0.46358340978622437,-0.36745208501815796,1.013426661491394
-0.4790966212749481,-0.3757414221763611,1.0134859085083008
-0.4946628510951996,-0.38367006182670593,1.0135716199874878
-0.5023485422134399,-0.3872804045677185,1.013587236404419
-0.5175720453262329,-0.39440464973449707,1.013512372970581
-0.5326706767082214,-0.40091824531555176,1.0134682655334473
-0.5478353500366211,-0.4066724479198456,1.013435959815979
-0.5552442669868469,-0.4093652367591858,1.0134015083312988
-0.5698508024215698,-0.4139210283756256,1.0132334232330322
-0.584393322467804,-0.4186723232269287,1.0130277872085571
-0.5987981557846069,-0.42213261127471924,1.0127956867218018
-0.613045334815979,-0.42556366324424744,1.0124471187591553
