"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-169.1207866636803,-0.9803921568627451
0.4,1.25,0.05,0.05,-167.1217789598736,-0.9688039215370803
0.4,1.25,0.05,0.05,-165.09290612931528,-0.9570425582558955
0.4,1.25,0.05,0.05,-165.83285937271717,-0.9613320626425975
0.4,1.25,0.05,0.05,-166.54812681890468,-0.9654784636151521
0.4,1.25,0.05,0.05,-166.51065752843735,-0.9652612543694877
0.4,1.25,0.05,0.05,-166.62022367915893,-0.9658964086692291
0.4,1.25,0.05,0.05,-168.2531827774876,-0.9753626624873526
0.4,1.25,0.05,0.05,-168.29956248735516,-0.9756315253793053
0.4,1.25,0.05,0.05,-168.73881239554586,-0.9781778543870412
0.4,1.25,0.05,0.05,-167.20316972187132,-0.9692757432822234
0.4,1.25,0.05,0.05,-165.32324743134387,-0.9583778453626157
0.4,1.25,0.05,0.05,-164.78768893126238,-0.9552732160418852
0.4,1.25,0.05,0.05,-167.01604561786513,-0.9681909860058014
0.4,1.25,0.05,0.05,-166.1333977024675,-0.9630742814859252
0.4,1.25,0.05,0.05,-167.68102155956248,-0.9720458474371108
0.4,1.25,0.05,0.05,-166.08776055201736,-0.9628097232063338
0.4,1.25,0.05,0.05,-167.34326836404878,-0.970087894246558
0.4,1.25,0.05,0.05,-167.22651099834872,-0.969411052517954
0.4,1.25,0.05,0.05,-168.3060716144674,-0.9756692587490156
