"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-162.97788705118833,-0.9803921568627451
0.4,1.25,0.05,0.05,-160.80234868156452,-0.9673052234564772
0.4,1.25,0.05,0.05,-158.70774895055814,-0.9547051757739318
0.4,1.25,0.05,0.05,-158.15187645914276,-0.9513613293131649
0.4,1.25,0.05,0.05,-158.29358990808134,-0.9522138054151389
0.4,1.25,0.05,0.05,-158.7190298353955,-0.9547730358451177
0.4,1.25,0.05,0.05,-159.91579963705612,-0.9619721948742794
0.4,1.25,0.05,0.05,-156.84099027815404,-0.9434757041302991
0.4,1.25,0.05,0.05,-190.29557476196553,-1.1447214855824137
0.4,1.25,0.05,0.05,-189.9427685041265,-1.1425991824016832
0.4,1.25,0.05,0.05,-190.50485518192122,-1.145980410250182
0.4,1.25,0.05,0.05,-189.44918404138645,-1.1396300290718964
0.4,1.25,0.05,0.05,-189.6906085433331,-1.141082316204007
0.4,1.25,0.05,0.05,-189.53416712671614,-1.1401412441319927
0.4,1.25,0.05,0.05,-189.26305049014258,-1.138510344205009
0.4,1.25,0.05,0.05,-189.76539494499607,-1.14153219319626
