"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-168.35012735861912,-0.9803921568627452
0.4165913750727468,1.2680852488745653,0.05305770798038936,0.053574345577177516,-160.42903662284058,-0.93426344075781
0.4090785994694791,1.1053960942615737,0.05200063741982056,0.06556510925292969,-160.9895452220416,-0.9375275798655888
0.4105847974096368,1.5108221026276478,0.05068322208962251,0.05645894714123682,-158.07261811218848,-0.920540764913269
0.4600477581827591,0.9787759564357472,0.05713981712263584,0.07483368123537176,-153.32932418578037,-0.8929180464983362
0.49963935527101216,0.9281464122314609,0.05173149683843005,0.06556510925292969,-148.47990162501804,-0.864677284709324
0.3880316544040934,1.7392280427994251,0.053654801976173026,0.06989270093838806,-165.17345900711302,-0.9618927307819057
0.47779525193786837,1.2654751454031377,0.06392754746638031,0.07759185491577726,-151.29661563888197,-0.8810805056076074
0.543830568200441,1.4686569057581873,0.06079683698366648,0.07048942002574707,-141.72153558012423,-0.8253197316882501
0.543830568200441,1.4686569057581873,0.06079683698366648,0.07048942002574707,-141.23837819688637,-0.8225060497713503
0.543830568200441,1.4686569057581873,0.06079683698366648,0.07048942002574707,-169.012395236836,-0.9842488942690844
0.4,1.25,0.05,0.05,-156.80819122647506,-0.9131773359623709
0.3679333833723039,1.328794473435657,0.05249324490376902,0.05055455709038658,-162.76462803778134,-0.947864829368382
0.4085451658396273,1.3413657809150348,0.052826706010137205,0.05620171503236907,-157.86438158188315,-0.9193280930591589
0.41672685037138346,1.063790456313531,0.0515807422372403,0.05344760480815487,-152.26701719748388,-0.8867316690013486
0.41672685037138346,0.7701350843562005,0.05158074223724031,0.05344760480815487,-162.90547113688126,-0.9486850334981458
0.41834320234322314,1.5248913159819646,0.051879640201291065,0.06556510925292969,-151.77332339129146,-0.8838566279005378
0.461637046254328,0.9905809783947346,0.05434142688397693,0.06556510925292969,-157.9233374319129,-0.9196714242694003
0.4497323293138966,1.7500597430529359,0.054672047785607455,0.06556510925292969,-145.96749793478904,-0.8500462243625352
0.4497323293138966,1.7500597430529359,0.054672047785607455,0.06556510925292969,-150.9759678150869,-0.8792132031202493
