"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-167.08887964088,-0.9803921568627451
0.4076629446367999,1.0578540771178544,0.050140454035370874,0.05115771083546567,-162.63084385653863,-0.9542346811086708
0.41753126012795355,1.0764916440590357,0.052601327234680806,0.06556510925292969,-156.74395663575768,-0.919693435323831
0.40927119342148816,1.4761779209107193,0.05149995478480718,0.06556510925292969,-154.66794361444215,-0.9075124518375743
0.4565947023804718,1.285600472317693,0.059071420782432923,0.07178683320912974,-155.0126407691452,-0.9095349585878147
0.45118069577182274,0.9216105563379116,0.05000000000000001,0.04420533879552839,-162.23528758747352,-0.9519137590663254
0.47208701165722355,1.5798045131255347,0.050140454035370874,0.06556510925292969,-148.50665393011786,-0.8713611526269176
0.36472700998304886,1.6695383830260897,0.05250079796847634,0.06084442138671875,-167.6194859692333,-0.983505483637198
0.5249727408099442,1.2020624888104932,0.05166542742136099,0.062024593353271484,-149.83154341323905,-0.8791349270441838
0.48041846343857175,1.3206954297176454,0.04233709914588915,0.06556510925292969,-149.33787863301484,-0.8762383543955946
0.48041846343857175,1.3206954297176454,0.04233709914588915,0.06556510925292969,-155.1179727100038,-0.9101529925880837
0.48041846343857175,1.3206954297176454,0.04233709914588915,0.06556510925292969,-157.48750629340515,-0.9240562047323178
0.48041846343857175,1.3206954297176454,0.04233709914588915,0.06556510925292969,-159.097585501376,-0.9335033267120392
0.48041846343857175,1.3206954297176454,0.04233709914588915,0.06556510925292969,-162.86570619270373,-0.9556127332735642
0.4,1.25,0.05,0.05,-160.34821250775497,-0.9408413668667756
0.4026083649478436,1.0553984761601174,0.05046488898105484,0.051498923248861475,-156.0406253773433,-0.9155666469288889
0.4,0.7622159022500673,0.05000000000000001,0.05000000000000001,-166.1368207727541,-0.9748059619634294
0.4026083649478436,1.0553984761601174,0.05046488898105484,0.06556510925292969,-164.79933216106497,-0.9669582622983677
0.4,1.25,0.04354142206056136,0.05000000000000001,-158.4222127098049,-0.9295405843126774
0.44283838254723923,0.95367431640625,0.050486745600478694,0.06784244840242172,-151.21102377352526,-0.887229012830608
