"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-159.97239458847744,-0.9803921568627451
0.4324552140881407,1.1361901034407724,0.05240392596581222,0.05053671267304792,-155.41653003785007,-0.9524715028983278
0.4488401939852957,1.123114363959764,0.05425316769751268,0.06674528121948242,-152.5619330667957,-0.9349770815100301
0.4097430346109384,1.4590573107674711,0.05189985791553758,0.048790723431863144,-157.31685629789325,-0.9641176682609163
0.5106082802564927,1.1866420927743384,0.05518035600510808,0.07199875350194426,-142.81571123799478,-0.8752472795990126
0.5890433931802131,1.1858827297331325,0.05399818630589404,0.06556510925292969,-141.26735045318787,-0.8657581375922087
0.4324552140881407,1.7569113373427179,0.05240392596581222,0.05053671267304792,-153.15075372917144,-0.9385856738592097
0.5532238062516172,1.268364181873067,0.05289060419578911,0.06556510925292969,-138.00659770694529,-0.8457745871420915
0.5532238062516172,1.268364181873067,0.05289060419578911,0.06556510925292969,-162.210203226505,-0.9941065857985981
0.4,1.25,0.05,0.05,-189.33854914392523,-1.1603628804206576
0.5932111798275673,1.430113873260822,0.05096380980768218,0.06556510925292969,-165.6687997321537,-1.0153026233812918
0.6497269922492617,1.1008486790372667,0.054101810498479466,0.06556510925292969,-148.62543401081854,-0.9108522141545997
0.599575110989505,0.5234399913250765,0.052678180332479924,0.06556510925292969,-185.62866261679193,-1.1376268098416764
0.759642254497709,1.2130479298075065,0.05492281032498472,0.05150170069784986,-150.39590928331808,-0.9217025866550749
0.6175552438172326,1.2096867639118971,0.06019223428942326,0.09577626435191397,-148.1149129636898,-0.907723481651683
0.7265267935177673,1.2571226658910872,0.054101810498479466,0.06556510925292969,-148.5486947033915,-0.9103819166678484
