"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-166.67791436190294,-0.9803921568627452
0.40820827362181483,1.4335586045584083,0.05109702431139434,0.05039101021338413,-164.41941189356328,-0.9671077447395667
0.4,1.6574568370674365,0.05000000000000001,0.05000000000000001,-163.8185257388667,-0.963573358822349
0.40820827362181483,1.4335586045584083,0.05109702431139434,0.06556510925292969,-160.4867020570675,-0.9439757185579464
0.4005749327688568,1.0005883826650308,0.05250512915101784,0.05153502833322409,-166.86688529359094,-0.9815036755664152
0.41032054361309017,1.7810071187950014,0.056034610913493724,0.06556510925292969,-162.4542506714098,-0.9555487529166499
0.412272717377943,1.9935980764987116,0.05010925394570502,0.05560556825969584,-162.17371260203225,-0.9538986403389152
0.44764429802224454,1.7091913574472672,0.047556508411736136,0.07028579711914064,-154.02459808834482,-0.9059659074079731
0.4,1.1690582930278821,0.04331040247409514,0.06556510925292969,-165.68730826737868,-0.974565455410846
0.44764429802224454,1.7091913574472672,0.05109702431139434,0.06320476531982422,-155.54273784359333,-0.9148955386357525
0.44764429802224454,1.7091913574472672,0.05109702431139434,0.06320476531982422,-156.06146049119945,-0.9179466424202402
0.44764429802224454,1.7091913574472672,0.05109702431139434,0.06320476531982422,-164.04030902048783,-0.9648778783242701
0.44764429802224454,1.7091913574472672,0.05109702431139434,0.06320476531982422,-163.19292630668397,-0.959893610494577
0.44764429802224454,1.7091913574472672,0.05109702431139434,0.06320476531982422,-162.5875585410345,-0.9563328639389679
0.44764429802224454,1.7091913574472672,0.05109702431139434,0.06320476531982422,-160.04802577461345,-0.9413954439704815
0.44764429802224454,1.7091913574472672,0.05109702431139434,0.06320476531982422,-154.70935668567842,-0.9099936273415964
0.44764429802224454,1.7091913574472672,0.05109702431139434,0.06320476531982422,-158.9584647834487,-0.9349866941714999
0.44764429802224454,1.7091913574472672,0.05109702431139434,0.06320476531982422,-164.29699558222893,-0.9663876973837805
0.44764429802224454,1.7091913574472672,0.05109702431139434,0.06320476531982422,-165.79382459859445,-0.9751919797833253
0.44764429802224454,1.7091913574472672,0.05109702431139434,0.06320476531982422,-164.2168352378415,-0.9659161977659114
