"P_xy","P_z","I_xy","I_z","cost","norm_cost"
0.4,1.25,0.05,0.05,-169.16875469797333,-0.9803921568627451
0.4098545725706023,1.0480657002703793,0.050995796908846425,0.05065472493560843,-167.11429953427296,-0.9684858699558394
0.4268308232372791,0.855808291907675,0.0527617090083983,0.05203054284225111,-163.71792636742325,-0.9488026984357595
0.4403751328221603,0.8279809264179305,0.05324889670166328,0.03669152128482969,-166.3687920059446,-0.9641653928384182
0.42149549273790693,0.7363234215254533,0.053908776313992234,0.07186391808900519,-160.4973166320118,-0.9301381375329475
0.4098545725706023,1.2845669456746323,0.050995796908846425,0.06556510925292969,-162.9949338329699,-0.9446127035899982
0.4098545725706023,1.0480657002703793,0.050995796908846425,0.0869366460502969,-161.49206504281827,-0.9359030528197421
0.437129884740977,1.469263764633941,0.05588102522981225,0.07032747993291481,-157.1984903143248,-0.9110202841534222
0.37504799806027833,0.8737011686327498,0.05558567323902909,0.05645590336532406,-173.61040756849843,-1.006133090202026
0.4098545725706023,0.5575155685959745,0.050995796908846425,0.0869366460502969,-165.21708618950055,-0.957490854437572
0.49775459835270597,0.9365081787109375,0.054315735149628695,0.0709061335100743,-157.6732088073507,-0.9137714440121751
0.4264446111848814,1.226214089935716,0.053996641113185154,0.10318440547984538,-150.08616125800876,-0.8698018473546864
0.48627351940103347,1.1713369742484723,0.05123683318394835,0.10257351533107337,-144.71827559994503,-0.8386930707517175
0.4264446111848814,0.3208319280809188,0.053996641113185154,0.08085000732094813,-158.01839332133312,-0.9157719091145106
0.4885987998719848,1.61334781035659,0.056107200352804545,0.10413711788281713,-147.6431906745746,-0.8556439775771302
0.5513361886182434,1.2277904878296582,0.048695751600595485,0.1155651092529297,-139.92003223420295,-0.8108855706557876
0.5857272271204356,1.032553075713925,0.053199705529519345,0.10257351533107337,-147.24163499725063,-0.8533168218485502
0.45700987765107004,1.857602181802887,0.050995796908846425,0.09506940841674807,-149.11213933165936,-0.8641570493013451
0.567061655095059,1.6164875782230426,0.045163436289193816,0.10573466264823805,-153.51583075590324,-0.8896779827697059
0.479673428977911,0.2895754808798777,0.05311823703407269,0.06264492974420516,-176.22867360703054,-1.0213068585101268
